station,latitude,longitude,timestamp,pred_no2,pred_o3
Mandir Marg,28.637,77.206,2025-09-10 18:00:00,79.57953,24.417278
Mandir Marg,28.637,77.206,2025-09-10 19:00:00,95.60671,17.573677
Mandir Marg,28.637,77.206,2025-09-10 20:00:00,85.2916,11.890825
Mandir Marg,28.637,77.206,2025-09-10 21:00:00,92.87931,18.370344
Mandir Marg,28.637,77.206,2025-09-10 22:00:00,82.58056,10.025227
Mandir Marg,28.637,77.206,2025-09-10 23:00:00,96.043106,16.209612
Mandir Marg,28.637,77.206,2025-09-11 00:00:00,101.03977,12.160714
Mandir Marg,28.637,77.206,2025-09-11 01:00:00,94.346085,17.589682
Mandir Marg,28.637,77.206,2025-09-11 02:00:00,90.47157,12.902494
Mandir Marg,28.637,77.206,2025-09-11 03:00:00,89.78006,18.821457
Mandir Marg,28.637,77.206,2025-09-11 04:00:00,88.35655,13.835847
Mandir Marg,28.637,77.206,2025-09-11 05:00:00,95.09747,17.359404
Mandir Marg,28.637,77.206,2025-09-11 06:00:00,87.93062,12.582075
Mandir Marg,28.637,77.206,2025-09-11 07:00:00,96.729195,18.960476
Mandir Marg,28.637,77.206,2025-09-11 08:00:00,85.51415,12.484319
Mandir Marg,28.637,77.206,2025-09-11 09:00:00,94.77004,19.553856
Mandir Marg,28.637,77.206,2025-09-11 10:00:00,81.145615,14.135545
Mandir Marg,28.637,77.206,2025-09-11 11:00:00,97.949875,18.006275
Mandir Marg,28.637,77.206,2025-09-11 12:00:00,87.61873,20.162577
Mandir Marg,28.637,77.206,2025-09-11 13:00:00,94.80497,24.165283
Mandir Marg,28.637,77.206,2025-09-11 14:00:00,74.72094,28.708166
Mandir Marg,28.637,77.206,2025-09-11 15:00:00,98.453354,26.912064
Mandir Marg,28.637,77.206,2025-09-11 16:00:00,72.6228,31.166239
Mandir Marg,28.637,77.206,2025-09-11 17:00:00,96.548004,27.215265
Mandir Marg,28.637,77.206,2025-09-11 18:00:00,76.65248,21.865412
Mandir Marg,28.637,77.206,2025-09-11 19:00:00,102.24476,12.245668
Mandir Marg,28.637,77.206,2025-09-11 20:00:00,84.02358,19.408667
Mandir Marg,28.637,77.206,2025-09-11 21:00:00,92.152336,12.410143
Mandir Marg,28.637,77.206,2025-09-11 22:00:00,84.07307,15.888248
Mundka,28.6827,77.0302,2025-09-09 23:00:00,95.69532,12.251805
Mundka,28.6827,77.0302,2025-09-10 00:00:00,78.59193,21.231497
Mundka,28.6827,77.0302,2025-09-10 01:00:00,82.22264,13.29087
Mundka,28.6827,77.0302,2025-09-10 02:00:00,79.28982,18.754208
Mundka,28.6827,77.0302,2025-09-10 03:00:00,78.25516,15.440436
Mundka,28.6827,77.0302,2025-09-10 04:00:00,79.2647,15.434045
Mundka,28.6827,77.0302,2025-09-10 05:00:00,78.83816,15.434045
Mundka,28.6827,77.0302,2025-09-10 06:00:00,78.83816,15.35074
Mundka,28.6827,77.0302,2025-09-10 07:00:00,78.8375,14.90185
Mundka,28.6827,77.0302,2025-09-10 08:00:00,79.337494,15.69208
Mundka,28.6827,77.0302,2025-09-10 09:00:00,77.054756,14.94262
Mundka,28.6827,77.0302,2025-09-10 10:00:00,78.34558,16.022146
Mundka,28.6827,77.0302,2025-09-10 11:00:00,77.92799,22.338928
Mundka,28.6827,77.0302,2025-09-10 12:00:00,84.35049,27.738602
Mundka,28.6827,77.0302,2025-09-10 13:00:00,74.789345,42.117428
Mundka,28.6827,77.0302,2025-09-10 14:00:00,84.016106,36.021175
Mundka,28.6827,77.0302,2025-09-10 15:00:00,72.51135,39.664963
Mundka,28.6827,77.0302,2025-09-10 16:00:00,84.95625,36.15793
Mundka,28.6827,77.0302,2025-09-10 17:00:00,72.99897,38.789413
Mundka,28.6827,77.0302,2025-09-10 18:00:00,86.94912,28.690514
Mundka,28.6827,77.0302,2025-09-10 19:00:00,70.46307,25.200735
Mundka,28.6827,77.0302,2025-09-10 20:00:00,82.07,18.464092
Mundka,28.6827,77.0302,2025-09-10 21:00:00,77.61262,16.649055
Mundka,28.6827,77.0302,2025-09-10 22:00:00,81.087006,16.268612
Mundka,28.6827,77.0302,2025-09-10 23:00:00,78.391426,17.115685
Mundka,28.6827,77.0302,2025-09-11 00:00:00,79.605804,13.936982
Mundka,28.6827,77.0302,2025-09-11 01:00:00,81.09568,17.673042
Mundka,28.6827,77.0302,2025-09-11 02:00:00,76.800766,14.701099
Mundka,28.6827,77.0302,2025-09-11 03:00:00,81.63688,14.480967
Mundka,28.6827,77.0302,2025-09-11 04:00:00,81.07907,16.268389
Mundka,28.6827,77.0302,2025-09-11 05:00:00,77.838905,14.653654
Mundka,28.6827,77.0302,2025-09-11 06:00:00,80.53691,14.295313
Mundka,28.6827,77.0302,2025-09-11 07:00:00,78.76627,17.476036
Mundka,28.6827,77.0302,2025-09-11 08:00:00,77.40553,14.584274
Mundka,28.6827,77.0302,2025-09-11 09:00:00,78.13865,13.901529
Mundka,28.6827,77.0302,2025-09-11 10:00:00,77.28164,18.895025
Mundka,28.6827,77.0302,2025-09-11 11:00:00,77.05085,22.309248
Mundka,28.6827,77.0302,2025-09-11 12:00:00,85.85409,27.467186
Mundka,28.6827,77.0302,2025-09-11 13:00:00,72.099754,42.074997
Mundka,28.6827,77.0302,2025-09-11 14:00:00,80.5849,36.02059
Mundka,28.6827,77.0302,2025-09-11 15:00:00,71.63807,37.5811
Mundka,28.6827,77.0302,2025-09-11 16:00:00,80.13035,36.454987
Mundka,28.6827,77.0302,2025-09-11 17:00:00,72.02411,36.416286
Mundka,28.6827,77.0302,2025-09-11 18:00:00,83.012886,27.757895
Mundka,28.6827,77.0302,2025-09-11 19:00:00,69.79367,23.413494
Mundka,28.6827,77.0302,2025-09-11 20:00:00,88.86923,17.142038
Mundka,28.6827,77.0302,2025-09-11 21:00:00,77.07838,17.384987
Mundka,28.6827,77.0302,2025-09-11 22:00:00,80.9464,15.6074505
NSIT,28.6101,77.0396,2025-09-09 23:00:00,37.035324,10.765611
NSIT,28.6101,77.0396,2025-09-10 00:00:00,41.243286,11.563524
NSIT,28.6101,77.0396,2025-09-10 01:00:00,36.3667,11.186371
NSIT,28.6101,77.0396,2025-09-10 02:00:00,38.34239,11.643615
NSIT,28.6101,77.0396,2025-09-10 03:00:00,36.3929,11.0673
NSIT,28.6101,77.0396,2025-09-10 04:00:00,31.351011,11.862124
NSIT,28.6101,77.0396,2025-09-10 05:00:00,35.944057,12.9362
NSIT,28.6101,77.0396,2025-09-10 06:00:00,51.310593,11.122661
NSIT,28.6101,77.0396,2025-09-10 07:00:00,41.609272,11.910076
NSIT,28.6101,77.0396,2025-09-10 08:00:00,34.35392,11.47175
NSIT,28.6101,77.0396,2025-09-10 09:00:00,35.5219,12.497501
NSIT,28.6101,77.0396,2025-09-10 10:00:00,50.037994,12.886064
NSIT,28.6101,77.0396,2025-09-10 11:00:00,51.36247,14.3182125
NSIT,28.6101,77.0396,2025-09-10 12:00:00,49.535213,16.886326
NSIT,28.6101,77.0396,2025-09-10 13:00:00,47.59017,21.04598
NSIT,28.6101,77.0396,2025-09-10 14:00:00,54.76851,24.215788
NSIT,28.6101,77.0396,2025-09-10 15:00:00,51.88794,30.14468
NSIT,28.6101,77.0396,2025-09-10 16:00:00,57.09392,29.518515
NSIT,28.6101,77.0396,2025-09-10 17:00:00,59.194706,28.248459
NSIT,28.6101,77.0396,2025-09-10 18:00:00,69.09541,22.411463
NSIT,28.6101,77.0396,2025-09-10 19:00:00,64.85366,12.583837
NSIT,28.6101,77.0396,2025-09-10 20:00:00,78.64841,11.735564
NSIT,28.6101,77.0396,2025-09-10 21:00:00,62.111824,13.7368
NSIT,28.6101,77.0396,2025-09-10 22:00:00,74.9769,13.81334
NSIT,28.6101,77.0396,2025-09-10 23:00:00,68.28778,10.524441
NSIT,28.6101,77.0396,2025-09-11 00:00:00,75.48969,12.021978
NSIT,28.6101,77.0396,2025-09-11 01:00:00,70.59379,11.08896
NSIT,28.6101,77.0396,2025-09-11 02:00:00,64.960075,11.762391
NSIT,28.6101,77.0396,2025-09-11 03:00:00,65.55608,11.890721
NSIT,28.6101,77.0396,2025-09-11 04:00:00,64.42519,11.903306
NSIT,28.6101,77.0396,2025-09-11 05:00:00,63.756874,11.890721
NSIT,28.6101,77.0396,2025-09-11 06:00:00,64.179474,11.890721
NSIT,28.6101,77.0396,2025-09-11 07:00:00,64.179474,11.890721
NSIT,28.6101,77.0396,2025-09-11 08:00:00,64.54168,11.890721
NSIT,28.6101,77.0396,2025-09-11 09:00:00,64.481766,11.461207
NSIT,28.6101,77.0396,2025-09-11 10:00:00,64.04161,12.671958
NSIT,28.6101,77.0396,2025-09-11 11:00:00,66.822586,14.49751
NSIT,28.6101,77.0396,2025-09-11 12:00:00,64.2952,16.406614
NSIT,28.6101,77.0396,2025-09-11 13:00:00,63.006336,20.013918
NSIT,28.6101,77.0396,2025-09-11 14:00:00,63.640205,24.640385
NSIT,28.6101,77.0396,2025-09-11 15:00:00,65.45093,29.317598
NSIT,28.6101,77.0396,2025-09-11 16:00:00,71.53795,28.596476
NSIT,28.6101,77.0396,2025-09-11 17:00:00,69.1456,26.607395
NSIT,28.6101,77.0396,2025-09-11 18:00:00,72.01677,21.28918
NSIT,28.6101,77.0396,2025-09-11 19:00:00,64.59899,11.171855
NSIT,28.6101,77.0396,2025-09-11 20:00:00,73.47105,11.698366
NSIT,28.6101,77.0396,2025-09-11 21:00:00,68.564316,10.718121
NSIT,28.6101,77.0396,2025-09-11 22:00:00,70.76249,11.715046
Okhla p2,28.53,77.28,2025-09-09 23:00:00,45.436455,13.719031
Okhla p2,28.53,77.28,2025-09-10 00:00:00,63.53808,17.655075
Okhla p2,28.53,77.28,2025-09-10 01:00:00,94.71397,18.985163
Okhla p2,28.53,77.28,2025-09-10 02:00:00,65.43173,26.749285
Okhla p2,28.53,77.28,2025-09-10 03:00:00,82.2143,22.6278
Okhla p2,28.53,77.28,2025-09-10 04:00:00,83.16461,25.501177
Okhla p2,28.53,77.28,2025-09-10 05:00:00,79.09812,29.477783
Okhla p2,28.53,77.28,2025-09-10 06:00:00,79.44537,29.19497
Okhla p2,28.53,77.28,2025-09-10 07:00:00,79.44537,28.670637
Okhla p2,28.53,77.28,2025-09-10 08:00:00,79.44537,28.72953
Okhla p2,28.53,77.28,2025-09-10 09:00:00,77.731995,27.767351
Okhla p2,28.53,77.28,2025-09-10 10:00:00,82.19919,31.124191
Okhla p2,28.53,77.28,2025-09-10 11:00:00,74.00144,30.5198
Okhla p2,28.53,77.28,2025-09-10 12:00:00,85.72335,32.99677
Okhla p2,28.53,77.28,2025-09-10 13:00:00,66.69424,47.81915
Okhla p2,28.53,77.28,2025-09-10 14:00:00,72.14531,44.411816
Okhla p2,28.53,77.28,2025-09-10 15:00:00,74.95341,45.928852
Okhla p2,28.53,77.28,2025-09-10 16:00:00,79.70685,41.45932
Okhla p2,28.53,77.28,2025-09-10 17:00:00,68.26472,47.93941
Okhla p2,28.53,77.28,2025-09-10 18:00:00,75.46162,30.326954
Okhla p2,28.53,77.28,2025-09-10 19:00:00,80.901245,22.349726
Okhla p2,28.53,77.28,2025-09-10 20:00:00,87.30641,22.106068
Okhla p2,28.53,77.28,2025-09-10 21:00:00,79.46356,23.118065
Okhla p2,28.53,77.28,2025-09-10 22:00:00,86.284355,22.289715
Okhla p2,28.53,77.28,2025-09-10 23:00:00,79.08946,23.70281
Okhla p2,28.53,77.28,2025-09-11 00:00:00,88.172874,29.034489
Okhla p2,28.53,77.28,2025-09-11 01:00:00,73.9768,36.18918
Okhla p2,28.53,77.28,2025-09-11 02:00:00,81.97593,30.54679
Okhla p2,28.53,77.28,2025-09-11 03:00:00,73.61359,32.342323
Okhla p2,28.53,77.28,2025-09-11 04:00:00,85.09444,27.893082
Okhla p2,28.53,77.28,2025-09-11 05:00:00,71.971306,34.73713
Okhla p2,28.53,77.28,2025-09-11 06:00:00,79.9393,26.511246
Okhla p2,28.53,77.28,2025-09-11 07:00:00,78.76697,29.191463
Okhla p2,28.53,77.28,2025-09-11 08:00:00,77.85541,28.570465
Okhla p2,28.53,77.28,2025-09-11 09:00:00,78.59911,26.790285
Okhla p2,28.53,77.28,2025-09-11 10:00:00,79.59171,32.527164
Okhla p2,28.53,77.28,2025-09-11 11:00:00,74.2777,30.296284
Okhla p2,28.53,77.28,2025-09-11 12:00:00,84.133965,32.76131
Okhla p2,28.53,77.28,2025-09-11 13:00:00,65.178535,44.081593
Okhla p2,28.53,77.28,2025-09-11 14:00:00,72.722786,44.574394
Okhla p2,28.53,77.28,2025-09-11 15:00:00,75.722694,44.269234
Okhla p2,28.53,77.28,2025-09-11 16:00:00,76.94891,44.39592
Okhla p2,28.53,77.28,2025-09-11 17:00:00,73.63281,46.155308
Okhla p2,28.53,77.28,2025-09-11 18:00:00,82.8601,27.08972
Okhla p2,28.53,77.28,2025-09-11 19:00:00,71.15077,28.68613
Okhla p2,28.53,77.28,2025-09-11 20:00:00,84.54826,21.054245
Okhla p2,28.53,77.28,2025-09-11 21:00:00,82.394775,23.998629
Okhla p2,28.53,77.28,2025-09-11 22:00:00,80.85359,24.166222
Punjabi bagh,28.6692,77.132,2025-09-09 23:00:00,72.06216,14.34872
Punjabi bagh,28.6692,77.132,2025-09-10 00:00:00,77.56485,26.726149
Punjabi bagh,28.6692,77.132,2025-09-10 01:00:00,74.270645,26.99625
Punjabi bagh,28.6692,77.132,2025-09-10 02:00:00,76.151245,26.718533
Punjabi bagh,28.6692,77.132,2025-09-10 03:00:00,75.99327,26.923292
Punjabi bagh,28.6692,77.132,2025-09-10 04:00:00,74.89188,26.882116
Punjabi bagh,28.6692,77.132,2025-09-10 05:00:00,75.226,26.797796
Punjabi bagh,28.6692,77.132,2025-09-10 06:00:00,75.432655,26.777262
Punjabi bagh,28.6692,77.132,2025-09-10 07:00:00,75.3752,26.777262
Punjabi bagh,28.6692,77.132,2025-09-10 08:00:00,75.696754,26.777262
Punjabi bagh,28.6692,77.132,2025-09-10 09:00:00,74.2893,28.582796
Punjabi bagh,28.6692,77.132,2025-09-10 10:00:00,74.63014,30.81663
Punjabi bagh,28.6692,77.132,2025-09-10 11:00:00,73.9424,34.58446
Punjabi bagh,28.6692,77.132,2025-09-10 12:00:00,73.600395,39.222485
Punjabi bagh,28.6692,77.132,2025-09-10 13:00:00,71.22368,42.11421
Punjabi bagh,28.6692,77.132,2025-09-10 14:00:00,70.69352,42.448086
Punjabi bagh,28.6692,77.132,2025-09-10 15:00:00,68.15235,43.032948
Punjabi bagh,28.6692,77.132,2025-09-10 16:00:00,71.481895,41.984425
Punjabi bagh,28.6692,77.132,2025-09-10 17:00:00,69.44736,41.112785
Punjabi bagh,28.6692,77.132,2025-09-10 18:00:00,71.78951,34.4057
Punjabi bagh,28.6692,77.132,2025-09-10 19:00:00,61.05422,27.127455
Punjabi bagh,28.6692,77.132,2025-09-10 20:00:00,68.25389,28.926922
Punjabi bagh,28.6692,77.132,2025-09-10 21:00:00,74.034836,23.786379
Punjabi bagh,28.6692,77.132,2025-09-10 22:00:00,75.56643,24.04982
Punjabi bagh,28.6692,77.132,2025-09-10 23:00:00,74.90528,24.494997
Punjabi bagh,28.6692,77.132,2025-09-11 00:00:00,76.440636,27.135712
Punjabi bagh,28.6692,77.132,2025-09-11 01:00:00,74.89412,26.386156
Punjabi bagh,28.6692,77.132,2025-09-11 02:00:00,72.928795,26.61836
Punjabi bagh,28.6692,77.132,2025-09-11 03:00:00,72.41605,27.080969
Punjabi bagh,28.6692,77.132,2025-09-11 04:00:00,70.57537,26.695494
Punjabi bagh,28.6692,77.132,2025-09-11 05:00:00,68.171776,27.245947
Punjabi bagh,28.6692,77.132,2025-09-11 06:00:00,68.57442,27.265537
Punjabi bagh,28.6692,77.132,2025-09-11 07:00:00,68.06874,27.265537
Punjabi bagh,28.6692,77.132,2025-09-11 08:00:00,68.51444,27.265537
Punjabi bagh,28.6692,77.132,2025-09-11 09:00:00,69.213356,29.32586
Punjabi bagh,28.6692,77.132,2025-09-11 10:00:00,68.3724,31.683872
Punjabi bagh,28.6692,77.132,2025-09-11 11:00:00,68.711136,35.187866
Punjabi bagh,28.6692,77.132,2025-09-11 12:00:00,68.00525,39.719738
Punjabi bagh,28.6692,77.132,2025-09-11 13:00:00,69.88404,41.666256
Punjabi bagh,28.6692,77.132,2025-09-11 14:00:00,69.60586,41.76403
Punjabi bagh,28.6692,77.132,2025-09-11 15:00:00,68.569786,41.76403
Punjabi bagh,28.6692,77.132,2025-09-11 16:00:00,69.00438,41.436344
Punjabi bagh,28.6692,77.132,2025-09-11 17:00:00,68.37838,40.707287
Punjabi bagh,28.6692,77.132,2025-09-11 18:00:00,70.369835,34.04649
Punjabi bagh,28.6692,77.132,2025-09-11 19:00:00,60.14907,26.866024
Punjabi bagh,28.6692,77.132,2025-09-11 20:00:00,68.05561,29.000238
Punjabi bagh,28.6692,77.132,2025-09-11 21:00:00,74.30792,23.524948
Punjabi bagh,28.6692,77.132,2025-09-11 22:00:00,76.94537,23.68224
Pusa,28.6392,77.1526,2025-09-09 23:00:00,61.718216,9.935928
Pusa,28.6392,77.1526,2025-09-10 00:00:00,79.94351,13.45375
Pusa,28.6392,77.1526,2025-09-10 01:00:00,82.178185,13.321435
Pusa,28.6392,77.1526,2025-09-10 02:00:00,79.54973,13.6655445
Pusa,28.6392,77.1526,2025-09-10 03:00:00,81.15086,13.255261
Pusa,28.6392,77.1526,2025-09-10 04:00:00,79.75085,14.257877
Pusa,28.6392,77.1526,2025-09-10 05:00:00,80.73303,12.917659
Pusa,28.6392,77.1526,2025-09-10 06:00:00,78.6884,14.575475
Pusa,28.6392,77.1526,2025-09-10 07:00:00,81.04577,10.610462
Pusa,28.6392,77.1526,2025-09-10 08:00:00,76.55481,15.213483
Pusa,28.6392,77.1526,2025-09-10 09:00:00,83.62708,8.810856
Pusa,28.6392,77.1526,2025-09-10 10:00:00,73.86957,16.411272
Pusa,28.6392,77.1526,2025-09-10 11:00:00,86.9412,12.33787
Pusa,28.6392,77.1526,2025-09-10 12:00:00,73.704506,24.57412
Pusa,28.6392,77.1526,2025-09-10 13:00:00,85.770706,27.440195
Pusa,28.6392,77.1526,2025-09-10 14:00:00,73.76729,32.633957
Pusa,28.6392,77.1526,2025-09-10 15:00:00,83.80516,26.453115
Pusa,28.6392,77.1526,2025-09-10 16:00:00,77.04076,30.017763
Pusa,28.6392,77.1526,2025-09-10 17:00:00,82.081,25.365185
Pusa,28.6392,77.1526,2025-09-10 18:00:00,82.37329,22.034002
Pusa,28.6392,77.1526,2025-09-10 19:00:00,78.64997,13.100249
Pusa,28.6392,77.1526,2025-09-10 20:00:00,79.5166,13.57811
Pusa,28.6392,77.1526,2025-09-10 21:00:00,79.98285,12.922892
Pusa,28.6392,77.1526,2025-09-10 22:00:00,78.62298,13.986571
Pusa,28.6392,77.1526,2025-09-10 23:00:00,80.10848,13.247507
Pusa,28.6392,77.1526,2025-09-11 00:00:00,83.42311,13.964157
Pusa,28.6392,77.1526,2025-09-11 01:00:00,80.327126,14.491445
Pusa,28.6392,77.1526,2025-09-11 02:00:00,81.26886,11.386767
Pusa,28.6392,77.1526,2025-09-11 03:00:00,79.46395,14.05432
Pusa,28.6392,77.1526,2025-09-11 04:00:00,81.1331,12.839422
Pusa,28.6392,77.1526,2025-09-11 05:00:00,78.75316,14.510199
Pusa,28.6392,77.1526,2025-09-11 06:00:00,81.04577,11.150602
Pusa,28.6392,77.1526,2025-09-11 07:00:00,77.17907,14.940383
Pusa,28.6392,77.1526,2025-09-11 08:00:00,85.09022,9.745813
Pusa,28.6392,77.1526,2025-09-11 09:00:00,72.72094,16.518208
Pusa,28.6392,77.1526,2025-09-11 10:00:00,84.46667,10.055767
Pusa,28.6392,77.1526,2025-09-11 11:00:00,73.89209,19.747747
Pusa,28.6392,77.1526,2025-09-11 12:00:00,89.52682,18.482372
Pusa,28.6392,77.1526,2025-09-11 13:00:00,68.07625,26.210806
Pusa,28.6392,77.1526,2025-09-11 14:00:00,83.35824,27.714296
Pusa,28.6392,77.1526,2025-09-11 15:00:00,72.24606,30.543001
Pusa,28.6392,77.1526,2025-09-11 16:00:00,79.21049,26.394829
Pusa,28.6392,77.1526,2025-09-11 17:00:00,77.970184,25.659752
Pusa,28.6392,77.1526,2025-09-11 18:00:00,83.25785,21.042797
Pusa,28.6392,77.1526,2025-09-11 19:00:00,76.85609,14.301712
Pusa,28.6392,77.1526,2025-09-11 20:00:00,85.663994,9.894248
Pusa,28.6392,77.1526,2025-09-11 21:00:00,75.87064,16.427822
Pusa,28.6392,77.1526,2025-09-11 22:00:00,86.80906,8.698323
RK Puram,28.564,77.173,2025-09-09 23:00:00,51.313698,15.557695
RK Puram,28.564,77.173,2025-09-10 00:00:00,70.93706,10.314696
RK Puram,28.564,77.173,2025-09-10 01:00:00,62.669064,13.208548
RK Puram,28.564,77.173,2025-09-10 02:00:00,63.172577,10.944065
RK Puram,28.564,77.173,2025-09-10 03:00:00,51.170452,12.748868
RK Puram,28.564,77.173,2025-09-10 04:00:00,63.672894,11.179834
RK Puram,28.564,77.173,2025-09-10 05:00:00,52.299316,12.625953
RK Puram,28.564,77.173,2025-09-10 06:00:00,63.292885,11.179834
RK Puram,28.564,77.173,2025-09-10 07:00:00,51.158894,12.625953
RK Puram,28.564,77.173,2025-09-10 08:00:00,63.587475,11.179834
RK Puram,28.564,77.173,2025-09-10 09:00:00,53.360226,12.196441
RK Puram,28.564,77.173,2025-09-10 10:00:00,60.286728,12.193878
RK Puram,28.564,77.173,2025-09-10 11:00:00,72.414825,14.839665
RK Puram,28.564,77.173,2025-09-10 12:00:00,56.41194,13.82967
RK Puram,28.564,77.173,2025-09-10 13:00:00,68.43498,18.330889
RK Puram,28.564,77.173,2025-09-10 14:00:00,55.43227,21.244814
RK Puram,28.564,77.173,2025-09-10 15:00:00,67.37456,21.956186
RK Puram,28.564,77.173,2025-09-10 16:00:00,60.389156,21.568697
RK Puram,28.564,77.173,2025-09-10 17:00:00,76.471016,20.767628
RK Puram,28.564,77.173,2025-09-10 18:00:00,64.423416,14.8958645
RK Puram,28.564,77.173,2025-09-10 19:00:00,61.373688,9.6955385
RK Puram,28.564,77.173,2025-09-10 20:00:00,89.53808,11.481879
RK Puram,28.564,77.173,2025-09-10 21:00:00,41.8814,14.248132
RK Puram,28.564,77.173,2025-09-10 22:00:00,58.72865,9.246514
RK Puram,28.564,77.173,2025-09-10 23:00:00,93.72017,9.74469
RK Puram,28.564,77.173,2025-09-11 00:00:00,52.501484,14.416496
RK Puram,28.564,77.173,2025-09-11 01:00:00,70.89879,9.323512
RK Puram,28.564,77.173,2025-09-11 02:00:00,59.190014,12.364805
RK Puram,28.564,77.173,2025-09-11 03:00:00,72.0182,10.759271
RK Puram,28.564,77.173,2025-09-11 04:00:00,57.697487,12.492198
RK Puram,28.564,77.173,2025-09-11 05:00:00,69.65405,10.749233
RK Puram,28.564,77.173,2025-09-11 06:00:00,50.87127,12.492198
RK Puram,28.564,77.173,2025-09-11 07:00:00,62.855,11.306219
RK Puram,28.564,77.173,2025-09-11 08:00:00,51.171535,12.72077
RK Puram,28.564,77.173,2025-09-11 09:00:00,64.54162,10.748152
RK Puram,28.564,77.173,2025-09-11 10:00:00,51.98801,13.381968
RK Puram,28.564,77.173,2025-09-11 11:00:00,64.53718,13.7542715
RK Puram,28.564,77.173,2025-09-11 12:00:00,56.256157,15.130046
RK Puram,28.564,77.173,2025-09-11 13:00:00,68.247955,18.364918
RK Puram,28.564,77.173,2025-09-11 14:00:00,56.071907,21.206251
RK Puram,28.564,77.173,2025-09-11 15:00:00,71.60333,21.963411
RK Puram,28.564,77.173,2025-09-11 16:00:00,59.506287,21.29028
RK Puram,28.564,77.173,2025-09-11 17:00:00,76.42483,19.488972
RK Puram,28.564,77.173,2025-09-11 18:00:00,61.555454,14.875681
RK Puram,28.564,77.173,2025-09-11 19:00:00,78.31561,9.897014
RK Puram,28.564,77.173,2025-09-11 20:00:00,54.76927,12.912418
RK Puram,28.564,77.173,2025-09-11 21:00:00,74.05519,9.277254
RK Puram,28.564,77.173,2025-09-11 22:00:00,67.002335,9.539728
Rohini,28.7365,77.092,2025-09-09 23:00:00,78.95059,6.1860366
Rohini,28.7365,77.092,2025-09-10 00:00:00,98.28973,26.615314
Rohini,28.7365,77.092,2025-09-10 01:00:00,68.71834,22.131207
Rohini,28.7365,77.092,2025-09-10 02:00:00,82.33525,22.268934
Rohini,28.7365,77.092,2025-09-10 03:00:00,81.80055,22.176468
Rohini,28.7365,77.092,2025-09-10 04:00:00,83.48371,22.302288
Rohini,28.7365,77.092,2025-09-10 05:00:00,80.81181,24.806326
Rohini,28.7365,77.092,2025-09-10 06:00:00,81.517525,21.895714
Rohini,28.7365,77.092,2025-09-10 07:00:00,83.23324,22.18316
Rohini,28.7365,77.092,2025-09-10 08:00:00,82.046875,24.72302
Rohini,28.7365,77.092,2025-09-10 09:00:00,77.52155,23.836662
Rohini,28.7365,77.092,2025-09-10 10:00:00,79.54974,28.148838
Rohini,28.7365,77.092,2025-09-10 11:00:00,81.325836,31.116636
Rohini,28.7365,77.092,2025-09-10 12:00:00,80.45756,35.563915
Rohini,28.7365,77.092,2025-09-10 13:00:00,76.62673,48.174595
Rohini,28.7365,77.092,2025-09-10 14:00:00,83.220314,43.544624
Rohini,28.7365,77.092,2025-09-10 15:00:00,78.23607,42.809002
Rohini,28.7365,77.092,2025-09-10 16:00:00,80.00158,38.986217
Rohini,28.7365,77.092,2025-09-10 17:00:00,77.695015,41.528313
Rohini,28.7365,77.092,2025-09-10 18:00:00,84.53231,34.567398
Rohini,28.7365,77.092,2025-09-10 19:00:00,67.064476,33.96293
Rohini,28.7365,77.092,2025-09-10 20:00:00,89.20012,29.2335
Rohini,28.7365,77.092,2025-09-10 21:00:00,65.37243,25.580366
Rohini,28.7365,77.092,2025-09-10 22:00:00,89.16188,25.654722
Rohini,28.7365,77.092,2025-09-10 23:00:00,65.84266,26.606356
Rohini,28.7365,77.092,2025-09-11 00:00:00,82.754074,23.208967
Rohini,28.7365,77.092,2025-09-11 01:00:00,80.97358,21.463535
Rohini,28.7365,77.092,2025-09-11 02:00:00,81.35629,21.924397
Rohini,28.7365,77.092,2025-09-11 03:00:00,83.75502,22.07798
Rohini,28.7365,77.092,2025-09-11 04:00:00,80.65562,24.718012
Rohini,28.7365,77.092,2025-09-11 05:00:00,78.2861,22.222706
Rohini,28.7365,77.092,2025-09-11 06:00:00,82.59743,20.64051
Rohini,28.7365,77.092,2025-09-11 07:00:00,79.67779,21.644577
Rohini,28.7365,77.092,2025-09-11 08:00:00,82.83251,21.761332
Rohini,28.7365,77.092,2025-09-11 09:00:00,79.1127,21.57959
Rohini,28.7365,77.092,2025-09-11 10:00:00,80.96711,24.884577
Rohini,28.7365,77.092,2025-09-11 11:00:00,78.21896,30.848055
Rohini,28.7365,77.092,2025-09-11 12:00:00,77.5099,33.985443
Rohini,28.7365,77.092,2025-09-11 13:00:00,77.18169,48.38864
Rohini,28.7365,77.092,2025-09-11 14:00:00,80.753716,43.62591
Rohini,28.7365,77.092,2025-09-11 15:00:00,76.80018,40.113396
Rohini,28.7365,77.092,2025-09-11 16:00:00,80.10434,41.55637
Rohini,28.7365,77.092,2025-09-11 17:00:00,75.90638,41.2741
Rohini,28.7365,77.092,2025-09-11 18:00:00,85.42933,33.740406
Rohini,28.7365,77.092,2025-09-11 19:00:00,64.78134,33.67092
Rohini,28.7365,77.092,2025-09-11 20:00:00,87.82741,29.156958
Rohini,28.7365,77.092,2025-09-11 21:00:00,71.943474,25.31191
Rohini,28.7365,77.092,2025-09-11 22:00:00,83.49985,24.118649
