valid_time,t2m,d2m,u10,v10,sp
2025-08-02 07:00:00,304.14732,299.0042066666667,4.128553511111111,0.10865247551111111,97615.84044444445
2025-08-02 08:00:00,305.9073366666667,299.6264566666666,4.389937788888889,0.17263026288888886,97542.73733333334
2025-08-02 09:00:00,305.99144,299.7884111111111,4.453576855555555,-0.07719247066666667,97449.14177777777
2025-08-02 10:00:00,305.30397555555555,300.0626222222222,3.841028411111111,-0.6987838744444445,97399.0768888889
2025-08-02 11:00:00,305.7345311111111,299.9872811111111,3.3493549555555555,-1.071023611111111,97356.69166666667
2025-08-02 12:00:00,305.7559788888889,300.22799000000003,2.2860246111111113,-0.7515304322222223,97401.69833333333
2025-08-02 13:00:00,305.39127333333334,300.31157444444443,1.9585455777777778,0.010490317177777783,97432.45766666665
2025-08-02 14:00:00,303.8843211111111,300.11138777777774,2.1475795222222223,0.28491817333333336,97504.34844444443
2025-08-02 15:00:00,302.39817222222223,299.81439222222224,2.010141144444445,0.5625921366666666,97551.57566666667
2025-08-02 16:00:00,302.24787,299.8591811111111,1.7407078333333335,0.9835423644444445,97630.70555555556
2025-08-02 17:00:00,301.6614877777778,299.75558666666666,1.9711144777777778,1.2601235777777777,97636.364
2025-08-02 18:00:00,301.46419555555553,299.82939999999996,2.2366709222222223,1.0366820177777778,97635.6971111111
2025-08-02 19:00:00,301.26861333333335,299.91813333333334,1.9142595111111111,0.9196511755555554,97623.88444444444
2025-08-02 20:00:00,300.72244222222224,299.76728777777777,1.6054852111111113,1.1712233855555556,97595.76288888889
2025-08-02 21:00:00,300.69221,299.7558877777778,1.661561451111111,1.2350762666666666,97579.93833333334
2025-08-02 22:00:00,300.36758777777777,299.64657444444447,2.442919911111111,1.2295879777777778,97513.84044444445
2025-08-02 23:00:00,300.4182,299.5790022222222,2.729751577777778,1.1619947488888889,97511.83144444444
2025-08-03 00:00:00,300.9161611111111,299.4978022222222,2.5126070333333335,1.0259944888888888,97530.10311111111
2025-08-03 01:00:00,301.06814777777777,299.55991111111115,2.663248288888889,0.8663377733333334,97612.77666666667
2025-08-03 02:00:00,301.4824933333333,299.45533555555556,2.981556377777778,0.4895865577777778,97662.35888888889
2025-08-03 03:00:00,301.48122666666666,299.15244333333334,3.4551904777777778,0.016399211555555557,97683.36877777778
2025-08-03 04:00:00,301.69974444444443,298.6699566666667,4.144550422222222,-0.5359022533333334,97735.82288888888
2025-08-03 05:00:00,303.4446288888889,299.0814088888889,4.121971555555556,-0.72191227,97755.11677777777
2025-08-03 06:00:00,304.11556666666667,299.26169,4.363369633333333,-1.1083974722222223,97722.67
2025-08-03 07:00:00,304.78626888888886,299.3133755555556,4.374888822222222,-1.5234273222222223,97698.39266666667
2025-08-03 08:00:00,306.11159444444445,299.4075177777778,4.149469744444445,-1.4865610222222223,97640.90277777778
2025-08-03 09:00:00,306.6700088888889,298.78590777777777,3.8178728000000004,-1.2195602222222222,97579.63288888888
2025-08-03 10:00:00,305.7775844444444,300.03106,3.8151244444444448,-0.6958506644444444,97514.92133333333
2025-08-03 11:00:00,305.8280466666667,300.3229944444445,2.901963011111111,0.23646145333333335,97520.95055555557
2025-08-03 12:00:00,305.6866011111111,300.61140222222224,2.3866086555555555,0.6656386322222222,97518.64177777778
2025-08-03 13:00:00,305.4454577777778,300.67413999999997,1.622318588888889,0.6744473066666666,97525.92111111112
2025-08-03 14:00:00,304.2285111111111,300.36647444444446,1.3282742666666667,1.1302090666666667,97593.27822222222
2025-08-03 15:00:00,303.6318722222222,300.0826688888889,1.1475540722222222,1.4334939155555555,97659.47122222223
2025-08-03 16:00:00,303.53436666666664,300.18248222222223,0.7165298349999999,1.387870688888889,97706.46511111112
2025-08-03 17:00:00,303.1817188888889,300.3572144444445,0.5946863356666667,1.1444985255555555,97734.64733333333
2025-08-03 18:00:00,303.0183666666667,300.1756988888889,0.9771705644444444,1.0502054222222224,97721.53111111111
2025-08-03 19:00:00,302.8104955555556,300.1025977777778,1.2488861177777777,1.009444651111111,97695.12444444445
2025-08-03 20:00:00,302.1984644444444,299.8595788888889,1.6531868888888888,1.035861011111111,97625.89122222221
2025-08-03 21:00:00,302.1396555555555,299.7783422222222,2.076750877777778,0.9723114511111111,97625.10500000001
2025-08-03 22:00:00,301.89730444444444,299.2258555555556,3.091660911111111,0.7391337155555555,97629.654
2025-08-03 23:00:00,301.86329555555557,298.6923677777778,3.3300400555555556,0.13927679411111113,97649.63022222223
2025-08-04 00:00:00,301.5965677777778,298.38508444444443,3.0342346777777776,-0.22191648528555558,97662.89766666667
2025-08-04 01:00:00,301.18300888888893,298.1530422222222,2.7275166888888887,-0.5139268546111111,97764.17333333334
2025-08-04 02:00:00,300.9794444444444,297.96278,2.6621369222222224,-0.5241864822222222,97799.9811111111
2025-08-04 03:00:00,300.7855433333333,298.1157244444444,2.263260322222222,-0.5133993411111111,97843.71022222222
2025-08-04 04:00:00,300.82947666666666,298.3483977777778,2.262406122222222,-0.6737884822222222,97867.98177777778
2025-08-04 05:00:00,301.9733166666667,298.91211,2.3808735666666667,-1.00186698,97900.96555555555
2025-08-04 06:00:00,303.0157488888889,299.2088933333333,2.4791252333333333,-1.3310862666666667,97895.91733333335
2025-08-04 07:00:00,303.31171222222224,299.24424666666664,2.265346744444445,-0.8459008611111112,97849.09666666666
2025-08-04 08:00:00,304.2124166666667,299.9792233333333,2.3630964444444444,-0.20301108366666665,97801.57444444444
2025-08-04 09:00:00,304.80953666666665,300.16598666666664,2.6573535,0.3600752784444444,97711.5038888889
2025-08-04 10:00:00,304.90581444444445,300.21519,3.102442622222222,0.19502589977777776,97734.60777777777
2025-08-04 11:00:00,304.59016777777776,300.3566088888889,2.545870788888889,0.62442514,97619.12555555555
2025-08-04 12:00:00,304.57860222222223,300.2203533333334,1.579955022222222,0.7923406777777777,97634.47655555555
2025-08-04 13:00:00,304.4686644444444,300.52598111111115,0.8968261894444445,1.2348209166666666,97630.88888888889
2025-08-04 14:00:00,303.2332088888889,300.0046633333334,1.228320112222222,1.1950128777777778,97671.55877777777
2025-08-04 15:00:00,302.9053344444444,300.4343688888889,1.1340271966666666,1.2021762733333334,97717.21544444445
2025-08-04 16:00:00,302.6325355555556,300.34694888888885,0.6691509484444444,1.305798422222222,97766.19388888888
2025-08-04 17:00:00,301.7675888888889,300.26539222222226,0.41260884555555555,1.3252592444444444,97781.93655555556
2025-08-04 18:00:00,301.74642555555556,300.19208333333336,0.4435517918888889,1.5239663555555556,97750.7728888889
2025-08-04 19:00:00,301.82830333333334,300.1519344444444,0.2666703067555556,1.691354111111111,97711.56277777777
2025-08-04 20:00:00,301.4650222222222,299.7596777777778,0.16502252233333337,1.2358645966666666,97671.69844444444
2025-08-04 21:00:00,301.33022,299.48688444444446,0.15833703999999998,1.0612757344444443,97650.67277777777
2025-08-04 22:00:00,300.60515888888887,298.81963666666667,2.3752154222222224,0.6438231799999999,97568.43155555555
2025-08-04 23:00:00,300.66227111111107,298.48727222222226,2.5609844,0.23722193606666664,97599.04266666666
2025-08-05 00:00:00,301.01625666666666,298.2688366666667,2.4624485444444444,0.22371259766666668,97654.486
2025-08-05 01:00:00,300.9265788888889,298.08100333333334,2.475643588888889,0.34264249444444445,97685.90266666666
2025-08-05 02:00:00,301.37270111111116,298.12768,2.571970488888889,0.36575157322222224,97765.06611111111
2025-08-05 03:00:00,301.5209277777778,298.10302444444443,3.081270866666667,0.22652443022222224,97789.35244444445
2025-08-05 04:00:00,301.50515222222225,298.18245,2.978277277777778,0.0035779595555555576,97849.17388888888
2025-08-05 05:00:00,302.55529666666666,298.48892777777775,2.9303631,-0.0906706735111111,97895.63277777778
2025-08-05 06:00:00,303.48470777777777,298.79762555555556,3.3031139333333335,-0.3285077978888889,97909.10466666667
2025-08-05 07:00:00,303.89757333333336,298.9906722222222,2.7675544,-0.09118059666666667,97888.30277777778
2025-08-05 08:00:00,305.00927333333334,299.34351888888887,2.1374615555555554,0.45644276222222224,97849.12444444445
2025-08-05 09:00:00,305.25998444444446,299.5702588888889,2.091511722222222,0.8464105144444445,97745.46822222223
2025-08-05 10:00:00,304.1151611111111,299.7943533333334,1.7612224222222221,0.7541758988888889,97744.19055555556
2025-08-05 11:00:00,304.3725422222222,299.9748555555555,1.5628656888888888,0.4746439541111111,97677.03622222222
2025-08-05 12:00:00,304.55623777777777,299.98917555555556,0.9631209033333332,0.9347576233333333,97689.04933333333
2025-08-05 13:00:00,304.4458666666667,300.09382222222223,0.11741719633333335,1.1643249811111112,97722.13933333333
2025-08-05 14:00:00,303.37464222222223,299.85387777777777,0.5085415817777778,0.9291067788888889,97779.46733333333
2025-08-05 15:00:00,302.4555911111111,299.7604311111111,0.37919098222222225,1.0595197744444445,97814.9911111111
2025-08-05 16:00:00,302.43213555555553,299.7690222222222,-0.1153674322222222,1.7297643,97863.31222222223
2025-08-05 17:00:00,301.90959444444445,299.53968888888886,-0.17735617011111113,2.0828331,97875.25066666667
2025-08-05 18:00:00,301.78893,299.36683555555555,0.14922725644444446,1.8860699222222221,97861.84222222221
2025-08-05 19:00:00,301.72064,299.3478388888889,0.5998040577777778,1.7795691999999999,97838.483
2025-08-05 20:00:00,300.97724222222223,298.94295666666665,0.8203373911111111,1.6723665666666667,97790.56677777779
2025-08-05 21:00:00,300.9808988888889,298.8159411111111,0.995264111111111,1.5504475555555557,97726.36266666667
2025-08-05 22:00:00,300.28925888888887,298.3992377777778,1.8964017333333334,1.6720176222222223,97659.84666666666
2025-08-05 23:00:00,300.22067,298.22223,1.9515343666666665,1.207513511111111,97724.82
2025-08-06 00:00:00,300.7343433333333,298.0598077777778,1.929221688888889,0.8798498366666666,97815.53855555557
2025-08-06 01:00:00,300.7119677777778,297.89946555555554,2.141035922222222,0.5910498022222223,97893.22244444444
2025-08-06 02:00:00,301.35695444444445,297.8976466666666,2.4681146444444444,0.24486142322222224,97942.72011111112
2025-08-06 03:00:00,301.1085977777778,297.69074,2.6819032222222225,0.1197615801111111,97974.66466666666
2025-08-06 04:00:00,301.16762666666665,297.80267555555554,2.9809397333333334,0.05373705,98016.6478888889
2025-08-06 05:00:00,303.2585922222222,298.24893333333335,3.091299688888889,0.12050685666666666,98059.74
2025-08-06 06:00:00,304.6286277777778,298.6348977777777,2.789240188888889,0.33311891433333335,98024.52766666666
2025-08-06 07:00:00,304.73051000000004,298.59615,2.5985876888888892,0.4011328568888889,97978.16144444444
2025-08-06 08:00:00,306.22483,299.0215166666667,2.486892911111111,0.47455562,97915.76622222221
2025-08-06 09:00:00,306.34448,299.18890555555555,2.4751352888888887,0.6136684322222222,97834.26744444444
2025-08-06 10:00:00,305.8341555555555,299.3502711111111,2.3933782666666668,-0.40959189111111116,97732.156
2025-08-06 11:00:00,305.9537966666667,299.2622855555556,1.8052860888888889,-0.13413523333333333,97707.56166666666
2025-08-06 12:00:00,305.9475722222222,299.24394,1.664297122222222,-0.32343031322222227,97690.29155555555
2025-08-06 13:00:00,305.55808,299.41719333333333,1.045229848888889,-0.3627302477777778,97667.61922222222
2025-08-06 14:00:00,304.14273777777777,299.28865444444443,1.3996025666666665,-0.7650457933333333,97687.96888888889
2025-08-06 15:00:00,303.62738,299.25719000000004,1.3992504555555554,-0.6103569866666666,97731.09511111112
2025-08-06 16:00:00,303.26771444444444,299.4405511111111,1.3909736333333333,-0.18080359633333332,97797.35777777777
2025-08-06 17:00:00,302.38534555555555,298.87319777777776,1.3567599222222222,0.27120836444444446,97815.50288888889
2025-08-06 18:00:00,302.37744,298.67588666666666,1.2527995777777778,0.6380809322222222,97825.27066666666
2025-08-06 19:00:00,302.06855444444443,298.67603333333335,1.532836911111111,0.9536148855555555,97819.551
2025-08-06 20:00:00,301.82815777777773,298.18447444444445,2.2155981111111114,0.9263375233333334,97758.94211111112
2025-08-06 21:00:00,301.6384088888889,297.83281,2.5217715444444444,0.6644908488888889,97739.18333333333
2025-08-06 22:00:00,300.7025066666667,297.83561222222227,2.6800152444444443,0.10123507111111112,97724.71266666666
2025-08-06 23:00:00,300.4527688888889,297.55028111111113,2.5896606666666666,-0.0870815106,97722.88233333333
2025-08-07 00:00:00,301.30740555555553,297.5941722222222,2.7215608000000002,-0.3227982162222222,97733.33433333333
2025-08-07 01:00:00,301.3275933333333,297.4267444444444,3.1270721333333333,-0.5413242066666667,97774.78666666667
2025-08-07 02:00:00,302.56624111111114,297.66800333333333,3.3870491444444446,-0.78279548,97832.96388888889
2025-08-07 03:00:00,302.95587333333333,297.8789933333333,3.8690895777777774,-1.108781607777778,97847.51666666666
2025-08-07 04:00:00,303.1714322222222,298.1789977777778,4.033797155555556,-1.1890900844444445,97876.73844444443
2025-08-07 05:00:00,305.3807755555556,298.75706444444444,4.143438911111111,-1.0681588988888888,97872.04711111111
2025-08-07 06:00:00,306.5710966666667,298.8029188888889,4.205458733333334,-0.9565580255555557,97871.34433333334
2025-08-07 07:00:00,306.94364666666667,298.75119111111115,4.1960601111111115,-0.8562253311111111,97819.46711111111
2025-08-07 08:00:00,308.11868,298.9617544444444,4.387395633333333,-0.6390389166666667,97758.03922222223
2025-08-07 09:00:00,308.3027266666667,298.90857222222223,4.6972783,-0.4240403466666667,97683.87211111112
2025-08-07 10:00:00,307.6549,298.62572222222224,4.519916688888888,-1.1002161333333333,97635.34166666666
2025-08-07 11:00:00,307.4737755555555,298.7925955555555,4.260686944444444,-0.5121585200000001,97519.40066666667
2025-08-07 12:00:00,307.31388444444445,298.88602888888886,3.451259822222222,-0.9667253455555556,97507.48333333334
2025-08-07 13:00:00,307.04419777777775,298.75310888888885,2.527517022222222,-0.55099981,97499.41622222222
2025-08-07 14:00:00,305.42996,298.83288111111113,2.458617433333333,-0.20225424111111112,97521.26955555555
2025-08-07 15:00:00,304.36499444444445,298.81992,2.467611955555556,0.20207167877777776,97572.12933333333
2025-08-07 16:00:00,304.3109944444445,298.88787444444444,2.374531222222222,0.49820785777777776,97667.1248888889
2025-08-07 17:00:00,303.4939044444444,298.6251277777778,2.4960447777777777,0.6709957911111111,97639.14044444443
2025-08-07 18:00:00,303.49808,298.7508544444444,2.5387441777777777,0.7689824233333333,97673.3938888889
2025-08-07 19:00:00,303.4775277777778,298.47818222222224,2.719016922222222,0.7008700800000001,97658.586
2025-08-07 20:00:00,302.71537111111115,298.0667966666667,3.0605554444444447,0.4712870988888889,97637.16233333334
2025-08-07 21:00:00,302.61563,297.7943011111111,3.2117823333333337,0.057305912,97602.60844444444
2025-08-07 22:00:00,301.8442522222222,297.4646922222222,4.372418377777778,-0.41137824777777776,97553.75955555556
2025-08-07 23:00:00,301.96361,297.23707777777776,3.980405277777778,-0.35229004785555557,97583.106
2025-08-08 00:00:00,302.33806333333337,297.0707311111111,3.890854466666667,-0.2068049048888889,97621.35877777779
2025-08-08 01:00:00,302.0407388888889,296.93684666666667,4.005134155555556,-0.043582630488888885,97672.32411111111
2025-08-08 02:00:00,302.76558,297.26881,4.023053399999999,0.052906871999999994,97727.55166666667
2025-08-08 03:00:00,302.94713333333334,297.2881333333333,4.257140666666667,-0.18419047355555557,97761.9351111111
2025-08-08 04:00:00,303.0609611111111,297.57905555555556,4.0553271,-0.4403559877777778,97823.31222222223
2025-08-08 05:00:00,304.9284588888889,298.1681633333333,3.953136977777778,-0.6054531977777777,97880.079
2025-08-08 06:00:00,306.65669444444444,298.67116111111113,3.826869577777778,-0.8386772866666666,97861.52777777778
2025-08-08 07:00:00,306.7690866666667,298.67745777777776,3.4057158444444444,-0.8420654911111112,97856.186
2025-08-08 08:00:00,307.80610666666666,298.99329,3.027459877777778,-0.44259614333333336,97804.49311111111
2025-08-08 09:00:00,307.8683,298.99896333333334,2.755125022222222,-0.20911515266666666,97797.69255555555
2025-08-08 10:00:00,306.8084411111111,299.2410977777778,1.882083588888889,-0.8334470355555555,97794.984
2025-08-08 11:00:00,306.3546555555556,299.27385333333336,1.479711858888889,-0.6381774233333333,97768.91633333333
2025-08-08 12:00:00,306.5554988888889,299.5356477777778,0.7290430566666666,-0.47343434777777776,97792.69644444445
2025-08-08 13:00:00,306.3777855555556,299.8541533333334,0.4537743316666667,-0.19424297622222222,97817.95111111112
2025-08-08 14:00:00,305.01723888888887,299.6693888888889,0.16656441444444445,-0.20290525373333332,97855.58555555556
2025-08-08 15:00:00,304.2519188888889,299.59906,-0.41614393888888895,0.10635577333333333,97925.92288888889
2025-08-08 16:00:00,303.60067555555554,299.39327333333335,-1.0371547246666666,0.49921985888888887,97980.24388888889
2025-08-08 17:00:00,302.9523355555555,299.2673433333333,-1.2119787933333332,0.8576256777777778,97991.47866666666
2025-08-08 18:00:00,302.87490333333335,299.3949244444445,-0.90494358,1.0494135944444443,98001.83755555555
2025-08-08 19:00:00,302.4621088888889,299.43965333333335,-0.46865265888888885,1.0456195,97960.67111111112
2025-08-08 20:00:00,301.47728666666666,299.36940333333337,-0.299862424,1.0354439988888888,97938.29222222223
2025-08-08 21:00:00,301.1002355555555,299.33722,0.40827502666666665,0.7514222033333334,97912.39666666667
2025-08-08 22:00:00,301.28783333333337,298.98887777777776,1.1813778866666667,0.5666829544444444,97912.09777777777
2025-08-08 23:00:00,301.40080333333333,298.84236444444446,0.9549790411111112,-0.047851542222222224,97913.05111111111
2025-08-09 00:00:00,301.5419933333333,298.95565,0.3861557597333333,-0.6691166588888888,97934.72222222222
2025-08-09 01:00:00,301.2943288888889,298.73394777777776,0.09510018999999997,-0.7145184363333333,98020.52822222222
2025-08-09 02:00:00,301.14337555555556,298.48375999999996,-0.061107524666666656,-0.8456541627777778,98070.50155555556
2025-08-09 03:00:00,300.7604044444445,298.31576222222225,-0.09038225666666667,-0.7732594827777778,98132.36111111111
2025-08-09 04:00:00,300.0435377777778,298.1687011111111,0.378854754,-0.9475363726666666,98185.551
2025-08-09 05:00:00,300.65563,298.5252777777778,0.9592624371111111,-1.446159162222222,98178.87966666667
2025-08-09 06:00:00,301.0789077777778,298.53807666666665,1.181525751111111,-1.8002044899999998,98200.12211111112
2025-08-09 07:00:00,300.91886,298.6100333333333,1.607941511111111,-2.1050357666666666,98167.25644444444
2025-08-09 08:00:00,301.63851555555556,298.74144777777775,2.0364849333333335,-2.0024466,98119.44833333333
2025-08-09 09:00:00,301.7159633333333,298.7944166666667,2.2780628333333333,-1.9892292888888887,98050.89622222222
2025-08-09 10:00:00,299.9125377777778,299.37311,1.9570597666666667,-2.512436211111111,98043.50777777779
2025-08-09 11:00:00,300.10110000000003,299.38333222222224,2.0515833888888886,-2.416058011111111,97945.52488888889
2025-08-09 12:00:00,300.05397555555555,299.3534388888889,2.099942011111111,-2.0809751999999997,97906.34066666667
2025-08-09 13:00:00,300.3165077777778,299.11532222222223,1.6258691,-1.4199267455555555,97875.25822222223
