to date,no2,ozone,city,hour,weekday,month,weekofyear,hour_sin,hour_cos,dayofyear_sin,dayofyear_cos,season,no2_lag_1,no2_lag_2,no2_lag_3,no2_lag_6,no2_lag_12,no2_lag_24,no2_rollmean_3,no2_rollmean_6,no2_rollmean_12,no2_rollmean_24,no2_prev_day,ozone_lag_1,ozone_lag_2,ozone_lag_3,ozone_lag_6,ozone_lag_12,ozone_lag_24,ozone_rollmean_3,ozone_rollmean_6,ozone_rollmean_12,ozone_rollmean_24,ozone_prev_day,target_no2_24h,target_no2_48h,target_o3_24h,target_o3_48h
2025-08-30 14:00:00,23.72147058823529,39.3775,Delhi,14,5,8,35,-0.4999999999999997,-0.8660254037844388,-0.8543221697498269,-0.5197438121555157,Summer,24.08970588235294,26.08264705882353,22.64878787878788,26.84823529411765,27.04121212121212,31.4134375,24.631274509803916,24.048667557932262,24.753524212715387,27.21974224799585,31.4134375,33.9840625,30.043125,27.409375,13.44935483870968,12.82806451612903,21.30517241379311,34.46822916666666,27.967552083333345,20.01387432795699,18.63837088373656,21.30517241379311,27.85151515151515,24.18705882352941,29.1228125,30.93515151515152
2025-08-30 15:00:00,25.65205882352941,37.481875,Delhi,15,5,8,35,-0.7071067811865471,-0.7071067811865479,-0.8543221697498269,-0.5197438121555157,Summer,23.72147058823529,24.08970588235294,26.08264705882353,23.90212121212121,26.18606060606061,27.89,24.48774509803921,24.340323826500295,24.70902406417112,27.12649469897624,27.89,39.3775,33.9840625,30.043125,16.0003125,13.3434375,24.390625,36.94781249999999,31.54781250000001,22.025410786290323,19.183839633736557,24.390625,26.51647058823529,25.21941176470588,35.04424242424243,24.96848484848485
2025-08-30 16:00:00,24.2203125,37.44939393939394,Delhi,16,5,8,35,-0.8660254037844385,-0.5000000000000004,-0.8543221697498269,-0.5197438121555157,Summer,25.65205882352941,23.72147058823529,24.08970588235294,23.84727272727273,24.47363636363636,26.4859375,24.53128063725489,24.40249712195484,24.687913742201427,27.032093657309574,26.4859375,37.481875,39.3775,33.9840625,20.9909375,11.52709677419355,21.30806451612903,38.102922979797974,34.29088857323234,24.18560221672369,19.8563950263726,21.30806451612903,26.35558823529412,25.05323529411764,41.78212121212121,21.303125
2025-08-30 17:00:00,23.28875,31.96727272727273,Delhi,17,5,8,35,-0.9659258262890683,-0.25881904510252063,-0.8543221697498269,-0.5197438121555157,Summer,24.2203125,25.65205882352941,23.72147058823529,22.64878787878788,24.98969696969697,26.28032258064516,24.387040441176463,24.509157475490195,24.546168161393343,26.907444799782695,26.28032258064516,37.44939393939394,37.481875,39.3775,27.409375,11.30677419354839,21.84387096774194,35.63284722222222,35.05053819444445,25.907310427867387,20.278203433019716,21.84387096774194,29.13424242424242,25.16484848484849,33.750625,20.85030303030303
2025-08-30 18:00:00,26.50878787878788,27.74909090909091,Delhi,18,5,8,35,-1.0,-1.8369701987210297e-16,-0.8543221697498269,-0.5197438121555157,Summer,23.28875,24.2203125,25.65205882352941,26.08264705882353,24.30030303030303,31.45903225806452,24.67261679292929,24.580180945484255,24.730208565433752,26.701184617312833,31.45903225806452,31.96727272727273,37.44939393939394,37.481875,30.043125,11.27709677419355,21.81354838709678,32.388585858585856,34.66819917929294,27.2799766057755,20.52551770476947,21.81354838709678,31.25,24.4969696969697,28.7275,22.8796875
2025-08-30 19:00:00,30.3871875,21.94030303030303,Delhi,19,5,8,35,-0.9659258262890684,0.2588190451025203,-0.8543221697498269,-0.5197438121555157,Summer,26.50878787878788,23.28875,24.2203125,24.08970588235294,25.95235294117647,28.49,26.728241792929285,25.6297612150921,25.09977811200238,26.7802340964795,28.49,27.74909090909091,31.96727272727273,37.44939393939394,33.9840625,11.45741935483871,19.242,27.218888888888884,32.66090593434345,28.153550245397525,20.637946997698762,19.242,30.47727272727273,25.85575757575758,25.899375,24.6878125
2025-08-30 20:00:00,37.204375,15.61181818181818,Delhi,20,5,8,35,-0.8660254037844386,0.5000000000000001,-0.8543221697498269,-0.5197438121555157,Summer,30.3871875,26.50878787878788,23.28875,23.72147058823529,26.84823529411765,32.80878787878788,31.366783459595954,27.876911950386216,25.962789754159235,26.963383559863342,32.80878787878788,21.94030303030303,27.74909090909091,31.96727272727273,39.3775,13.44935483870968,15.3234375,21.7670707070707,28.699958964646473,28.333755523989897,20.649962859441185,15.3234375,30.25909090909091,30.32852941176471,21.935625,21.80848484848485
2025-08-30 21:00:00,37.15212121212121,13.4130303030303,Delhi,21,5,8,35,-0.7071067811865477,0.7071067811865474,-0.8543221697498269,-0.5197438121555157,Summer,37.204375,30.3871875,26.50878787878788,25.65205882352941,23.90212121212121,31.33818181818182,34.91456123737373,29.79358901515151,27.066956420825907,27.205631034610814,31.33818181818182,15.61181818181818,21.94030303030303,27.74909090909091,37.481875,16.0003125,14.519375,16.98838383838383,24.68848484848486,28.118148674242423,20.603865163734117,14.519375,29.20424242424242,31.95941176470588,21.4503125,21.78181818181818
2025-08-30 22:00:00,37.29969696969697,13.87818181818182,Delhi,22,5,8,35,-0.5000000000000004,0.8660254037844384,-0.8543221697498269,-0.5197438121555157,Summer,37.15212121212121,37.204375,30.3871875,24.2203125,23.84727272727273,30.86818181818182,37.21873106060605,31.97348642676768,28.187991774361254,27.47361083259061,30.86818181818182,13.4130303030303,15.61181818181818,21.94030303030303,37.44939393939394,20.9909375,14.4096875,14.301010101010093,20.759949494949506,27.525419034090913,20.58171909365836,14.4096875,29.27393939393939,25.98090909090909,18.961875,22.0953125
2025-08-30 23:00:00,34.46090909090909,15.72545454545455,Delhi,23,5,8,35,-0.25881904510252157,0.9659258262890681,-0.8543221697498269,-0.5197438121555157,Summer,37.29969696969697,37.15212121212121,37.204375,23.28875,22.64878787878788,29.003125,36.30424242424242,33.835512941919184,29.172335208704695,27.70101850304516,29.003125,13.87818181818182,13.4130303030303,15.61181818181818,31.96727272727273,27.409375,14.30741935483871,14.338888888888883,18.05297979797981,26.551758996212126,20.64080389326735,14.30741935483871,30.09939393939394,25.13,16.59875,20.7640625
